0.4708	12.6119	48.5939	71.4468
0.4718	12.6605	48.6653	71.3118
0.4728	12.7091	48.7365	71.1769
0.4738	12.7579	48.8075	71.0420
0.4748	12.8067	48.8785	70.9070
0.4758	12.8556	48.9493	70.7721
0.4768	12.9046	49.0200	70.6372
0.4778	12.9536	49.0905	70.5022
0.4788	13.0027	49.1609	70.3673
0.4798	13.0519	49.2312	70.2324
0.4808	13.1011	49.3013	70.0975
0.4818	13.1504	49.3713	69.9625
0.4828	13.1998	49.4411	69.8276
0.4838	13.2493	49.5109	69.6927
0.4848	13.2988	49.5805	69.5577
0.4858	13.3484	49.6499	69.4228
0.4868	13.3980	49.7192	69.2879
0.4878	13.4478	49.7884	69.1529
0.4888	13.4976	49.8575	69.0180
0.4898	13.5474	49.9264	68.8831
0.4908	13.5974	49.9952	68.7481
0.4918	13.6474	50.0638	68.6132
0.4928	13.6974	50.1323	68.4783
0.4938	13.7476	50.2007	68.3433
0.4948	13.7978	50.2689	68.2084
0.4958	13.8481	50.3371	68.0735
0.4968	13.8984	50.4050	67.9385
0.4978	13.9488	50.4729	67.8036
0.4988	13.9993	50.5406	67.6687
0.4998	14.0499	50.6081	67.5337
0.5007	14.1005	50.6756	67.3988
0.5017	14.1512	50.7429	67.2639
0.5027	14.2019	50.8100	67.1289
0.5037	14.2527	50.8771	66.9940
0.5047	14.3036	50.9439	66.8591
0.5057	14.3546	51.0107	66.7241
0.5067	14.4056	51.0773	66.5892
0.5077	14.4567	51.1438	66.4543
0.5087	14.5078	51.2102	66.3193
0.5097	14.5590	51.2764	66.1844
0.5107	14.6103	51.3425	66.0495
0.5117	14.6617	51.4084	65.9145
0.5127	14.7131	51.4742	65.7796
0.5137	14.7646	51.5399	65.6447
0.5147	14.8161	51.6055	65.5097
0.5157	14.8677	51.6709	65.3748
0.5167	14.9194	51.7361	65.2399
0.5177	14.9711	51.8013	65.1049
0.5187	15.0229	51.8663	64.9700
0.5197	15.0748	51.9312	64.8351
0.5207	15.1268	51.9959	64.7001
0.5217	15.1788	52.0605	64.5652
0.5227	15.2308	52.1250	64.4303
0.5237	15.2830	52.1893	64.2954
0.5247	15.3352	52.2535	64.1604
0.5257	15.3874	52.3175	64.0255
0.5267	15.4397	52.3815	63.8906
0.5277	15.4921	52.4453	63.7556
0.5287	15.5446	52.5089	63.6207
0.5297	15.5971	52.5724	63.4858
0.5307	15.6497	52.6358	63.3508
0.5317	15.7023	52.6991	63.2159
0.5327	15.7550	52.7622	63.0810
0.5337	15.8078	52.8252	62.9460
0.5347	15.8606	52.8880	62.8111
0.5357	15.9135	52.9507	62.6762
0.5367	15.9665	53.0133	62.5412
0.5377	16.0195	53.0758	62.4063
0.5387	16.0726	53.1381	62.2714
0.5397	16.1257	53.2002	62.1364
0.5407	16.1789	53.2623	62.0015
0.5417	16.2322	53.3242	61.8666
0.5427	16.2855	53.3859	61.7316
0.5437	16.3389	53.4476	61.5967
0.5447	16.3923	53.5091	61.4618
0.5457	16.4459	53.5704	61.3268
0.5467	16.4994	53.6317	61.1919
0.5477	16.5531	53.6928	61.0570
0.5487	16.6068	53.7537	60.9220
0.5497	16.6605	53.8145	60.7871
0.5507	16.7143	53.8752	60.6522
0.5517	16.7682	53.9358	60.5172
0.5527	16.8222	53.9962	60.3823
0.5537	16.8762	54.0565	60.2474
0.5547	16.9302	54.1166	60.1124
0.5557	16.9843	54.1767	59.9775
0.5567	17.0385	54.2365	59.8426
0.5577	17.0928	54.2963	59.7076
0.5587	17.1471	54.3559	59.5727
0.5597	17.2014	54.4154	59.4378
0.5607	17.2558	54.4747	59.3028
0.5617	17.3103	54.5339	59.1679
0.5627	17.3648	54.5930	59.0330
0.5637	17.4194	54.6519	58.8981
0.5647	17.4741	54.7107	58.7631
0.5657	17.5288	54.7694	58.6282
0.5667	17.5836	54.8279	58.4933
0.5677	17.6384	54.8863	58.3583
0.5687	17.6933	54.9446	58.2234
0.5697	17.7482	55.0027	58.0885
0.5707	17.8032	55.0607	57.9535
0.5717	17.8583	55.1186	57.8186
0.5727	17.9134	55.1763	57.6837
0.5737	17.9686	55.2339	57.5487
0.5747	18.0238	55.2913	57.4138
0.5757	18.0791	55.3486	57.2789
0.5767	18.1345	55.4058	57.1439
0.5777	18.1899	55.4629	57.0090
0.5787	18.2453	55.5198	56.8741
0.5797	18.3009	55.5766	56.7391
0.5807	18.3564	55.6332	56.6042
0.5817	18.4121	55.6897	56.4693
0.5827	18.4678	55.7461	56.3343
0.5837	18.5235	55.8023	56.1994
0.5847	18.5793	55.8584	56.0645
0.5857	18.6352	55.9144	55.9295
0.5867	18.6911	55.9702	55.7946
0.5877	18.7471	56.0259	55.6597
0.5887	18.8031	56.0815	55.5247
0.5897	18.8592	56.1369	55.3898
0.5907	18.9153	56.1922	55.2549
0.5917	18.9715	56.2474	55.1199
0.5927	19.0277	56.3024	54.9850
0.5937	19.0840	56.3573	54.8501
0.5947	19.1404	56.4120	54.7151
0.5957	19.1968	56.4667	54.5802
0.5967	19.2533	56.5212	54.4453
0.5977	19.3098	56.5755	54.3103
0.5987	19.3664	56.6297	54.1754
0.5997	19.4230	56.6838	54.0405
0.6007	19.4797	56.7377	53.9055
0.6017	19.5364	56.7916	53.7706
0.6027	19.5932	56.8452	53.6357
0.6037	19.6501	56.8988	53.5007
0.6047	19.7070	56.9522	53.3658
0.6057	19.7639	57.0055	53.2309
0.6067	19.8209	57.0586	53.0960
0.6077	19.8780	57.1116	52.9610
0.6087	19.9351	57.1645	52.8261
0.6097	19.9922	57.2172	52.6912
0.6107	20.0494	57.2698	52.5562
0.6117	20.1067	57.3223	52.4213
0.6127	20.1640	57.3746	52.2864
0.6137	20.2214	57.4268	52.1514
0.6147	20.2788	57.4788	52.0165
0.6157	20.3363	57.5308	51.8816
0.6167	20.3938	57.5825	51.7466
0.6177	20.4514	57.6342	51.6117
0.6187	20.5090	57.6857	51.4768
0.6197	20.5667	57.7371	51.3418
0.6207	20.6245	57.7883	51.2069
0.6217	20.6822	57.8395	51.0720
0.6227	20.7401	57.8904	50.9370
0.6237	20.7980	57.9413	50.8021
0.6247	20.8559	57.9920	50.6672
0.6257	20.9139	58.0426	50.5322
0.6267	20.9719	58.0930	50.3973
0.6277	21.0300	58.1433	50.2624
0.6287	21.0882	58.1935	50.1274
0.6297	21.1464	58.2435	49.9925
0.6307	21.2046	58.2934	49.8576
0.6317	21.2629	58.3432	49.7226
0.6327	21.3212	58.3928	49.5877
0.6337	21.3796	58.4423	49.4528
0.6347	21.4380	58.4917	49.3178
0.6357	21.4965	58.5409	49.1829
0.6367	21.5551	58.5900	49.0480
0.6377	21.6137	58.6389	48.9130
0.6387	21.6723	58.6878	48.7781
0.6397	21.7310	58.7364	48.6432
0.6407	21.7897	58.7850	48.5082
0.6417	21.8485	58.8334	48.3733
0.6427	21.9073	58.8817	48.2384
0.6437	21.9662	58.9298	48.1034
0.6447	22.0251	58.9779	47.9685
0.6457	22.0841	59.0257	47.8336
0.6467	22.1431	59.0735	47.6987
0.6477	22.2022	59.1211	47.5637
0.6487	22.2613	59.1686	47.4288
0.6497	22.3204	59.2159	47.2939
0.6507	22.3797	59.2631	47.1589
0.6517	22.4389	59.3102	47.0240
0.6527	22.4982	59.3571	46.8891
0.6537	22.5576	59.4039	46.7541
0.6547	22.6170	59.4506	46.6192
0.6557	22.6764	59.4971	46.4843
0.6567	22.7359	59.5435	46.3493
0.6577	22.7954	59.5897	46.2144
0.6587	22.8550	59.6359	46.0795
0.6597	22.9147	59.6819	45.9445
0.6607	22.9743	59.7277	45.8096
0.6617	23.0340	59.7734	45.6747
0.6627	23.0938	59.8190	45.5397
0.6637	23.1536	59.8645	45.4048
0.6647	23.2135	59.9098	45.2699
0.6657	23.2734	59.9550	45.1349
0.6667	23.3333	60.0000	45.0000
0.6677	23.3933	60.0449	44.8651
0.6687	23.4534	60.0897	44.7301
0.6697	23.5134	60.1343	44.5952
0.6707	23.5736	60.1788	44.4603
0.6717	23.6337	60.2232	44.3253
0.6727	23.6940	60.2674	44.1904
0.6737	23.7542	60.3115	44.0555
0.6747	23.8145	60.3555	43.9205
0.6757	23.8749	60.3993	43.7856
0.6767	23.9353	60.4430	43.6507
0.6777	23.9957	60.4866	43.5157
0.6787	24.0562	60.5300	43.3808
0.6797	24.1167	60.5733	43.2459
0.6807	24.1773	60.6165	43.1109
0.6817	24.2379	60.6595	42.9760
0.6827	24.2985	60.7024	42.8411
0.6837	24.3592	60.7451	42.7061
0.6847	24.4199	60.7877	42.5712
0.6857	24.4807	60.8302	42.4363
0.6867	24.5415	60.8726	42.3013
0.6877	24.6024	60.9148	42.1664
0.6887	24.6633	60.9569	42.0315
0.6897	24.7243	60.9988	41.8966
0.6907	24.7853	61.0406	41.7616
0.6917	24.8463	61.0823	41.6267
0.6927	24.9074	61.1238	41.4918
0.6937	24.9685	61.1652	41.3568
0.6947	25.0296	61.2065	41.2219
0.6957	25.0908	61.2476	41.0870
0.6967	25.1521	61.2886	40.9520
0.6977	25.2133	61.3295	40.8171
